step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
258,0,207066.62,13335.0,220401.62,51947.31,0.0,0
308,0,39311.15,3038945.83,3078256.97,2103252.41,2063941.27,0
369,0,116615.25,80412.0,197027.25,12747506.24,12630890.99,0
353,0,200694.17,1000335.31,1201029.48,775397.38,574703.2,0
378,0,370913.45,590.0,371503.45,22656.0,0.0,0
393,0,222298.31,4712.0,227010.31,96507.61,0.0,0
345,0,145021.5,768435.6,913457.1,798178.17,653156.68,0
261,0,206663.5,723.0,207386.5,0.0,0.0,0
306,0,197028.11,8592906.36,8789934.47,265389.84,68361.74,0
138,0,101692.82,21123.0,122815.82,197071.0,95378.18,0
278,0,35313.37,15390.0,50703.37,0.0,0.0,0
157,0,264304.02,22467.0,286771.02,351567.94,87263.93,0
304,0,94431.12,9030.0,103461.12,0.0,0.0,0
305,0,351631.59,1331492.14,1683123.73,10918004.91,10566373.32,0
202,0,325618.55,2675345.2,3000963.75,964385.05,638766.5,0
358,0,7764.64,1206393.37,1214158.0,864457.08,856692.45,0
12,0,247182.39,11694.0,258876.39,20672.0,219725.93,0
371,0,102516.87,9797448.85,9899965.72,2930405.45,4371836.89,0
348,0,172891.26,20935010.0,21107901.26,594552.52,421661.26,0
381,0,74888.57,8976965.11,9051853.68,367232.04,292343.47,0
202,0,393592.98,3997886.06,4391479.03,2014223.01,1620630.03,0
230,0,279928.14,2309754.29,2589682.42,349315.44,69387.3,0
131,0,220550.09,1215359.25,1435909.33,3824792.02,3604241.93,0
347,0,137902.2,0.0,137902.2,690068.66,552166.46,0
325,0,340346.19,3209362.66,3549708.85,5063237.81,4722891.61,0
38,0,186888.54,2280918.47,2467807.01,479335.49,292446.95,0
333,0,19592.53,644.0,20236.53,490713.98,471121.45,0
134,0,89491.93,18731.0,108222.93,9264689.89,9175197.97,0
300,0,255093.03,17991.0,273084.03,686420.8,431327.77,0
135,0,164848.58,1468540.86,1633389.44,1288907.17,1124058.59,0
399,0,59919.43,13976851.93,14036771.37,177409.86,117490.43,0
17,0,301017.75,187732.84,488750.59,7734092.07,7433074.31,0
372,0,526367.96,7694683.45,8221051.41,21955649.52,21429281.56,0
164,0,83180.17,5120953.99,5204134.16,1139179.56,1055999.39,0
161,0,79637.48,7864453.5,7944090.98,1241014.13,1161376.66,0
375,0,167844.69,119312.0,287156.69,775613.43,607768.75,0
154,0,237292.0,393388.11,630680.11,962111.01,724819.01,0
599,0,271718.17,1031915.05,1303633.23,4466088.46,4194370.29,0
202,0,299302.79,512310.97,811613.77,19246603.76,18947300.96,0
550,0,104767.39,192546.0,297313.39,458676.34,353908.95,0
401,0,183483.74,2088367.86,2271851.6,435642.86,252159.11,0
236,0,115901.09,11838353.66,11954254.75,1193226.43,1077325.34,0
400,0,43269.73,286162.0,329431.73,519444.37,476174.65,0
260,0,421773.39,5074.0,426847.39,0.0,0.0,0
324,0,466025.05,2413981.91,2880006.97,4909021.65,4442996.59,0
139,0,123673.88,1775623.21,1899297.1,147371.47,230447.45,0
399,0,198159.59,2500946.38,2699105.97,1081761.41,883601.82,0
330,0,214676.53,2097379.24,2312055.77,859009.57,644333.04,0
155,0,228887.14,9161294.08,9390181.22,2130215.09,1901327.95,0
160,0,30336.67,15801.0,46137.67,174.0,0.0,0
306,0,228977.38,336748.88,565726.25,298453.94,69476.57,0
333,0,325527.25,68859.19,394386.44,821126.66,495599.41,0
329,0,27702.73,22.0,27724.73,80993.04,53290.31,0
332,0,116218.17,2874083.01,2990301.18,172741.41,56523.24,0
183,0,60981.52,10410.0,71391.52,0.0,0.0,0
157,0,477316.54,322614.4,799930.94,1717981.97,1240665.43,0
323,0,62873.7,19952.0,82825.7,0.0,0.0,0
286,0,104904.85,164252.57,269157.43,6616348.9,6511444.05,0
661,0,96978.05,8205.58,105183.63,120258.68,23280.63,0
283,0,260349.41,22803.0,283152.41,533319.2,272969.79,0
178,0,158265.79,6741759.57,6900025.36,1850352.65,1692086.87,0
40,0,556660.02,50163.0,606823.02,3129047.24,2572387.22,0
155,0,99270.79,6580890.34,6680161.13,3708798.42,3609527.62,0
235,0,85732.28,99405.0,185137.28,0.0,0.0,0
282,0,396249.23,3614634.07,4010883.3,1028575.68,632326.45,0
227,0,75418.81,21860258.0,21935676.81,93500.17,18081.36,0
359,0,44383.74,29887598.84,29931982.57,108877.61,64493.87,0
39,0,175395.55,3730937.68,3906333.22,767037.82,591642.27,0
356,0,5690.49,39157.0,44847.49,0.0,0.0,0
324,0,136588.75,6781.0,143369.75,0.0,0.0,0
325,0,178466.54,640.0,179106.54,0.0,0.0,0
251,0,331563.63,10260690.74,10592254.37,380948.36,49384.72,0
239,0,61520.12,19743.0,81263.12,47202.53,0.0,0
260,0,62265.67,719.0,62984.67,188199.78,125934.11,0
277,0,443312.14,39822.0,483134.14,40981.81,0.0,0
688,0,20298.41,1713638.95,1733937.37,236972.45,216674.03,0
43,0,63769.04,60102.96,123872.01,1600140.38,1536371.34,0
187,0,156358.82,228258.0,384616.82,8293.47,0.0,0
547,0,164061.8,5161414.34,5325476.13,1009092.75,845030.95,0
206,0,136963.42,549137.38,686100.8,391709.02,254745.6,0
354,0,381939.63,25563.0,407502.63,444301.91,62362.28,0
134,0,227757.35,132744.0,360501.35,621160.19,393402.84,0
249,0,262626.18,1994648.05,2257274.23,335936.65,73310.47,0
335,0,127612.04,5230256.88,5357868.92,144329.32,16717.28,0
355,0,62725.97,25286711.24,25349437.21,911493.79,848767.82,0
373,0,136172.65,748861.86,885034.51,2151439.86,2015267.21,0
252,0,161732.77,558857.0,720589.77,1113261.28,951528.51,0
401,0,116646.75,4339463.85,4456110.61,159543.59,42896.84,0
401,0,267761.64,3356472.02,3624233.66,415511.88,147750.23,0
402,0,182575.21,2933630.21,3116205.42,14927716.0,14745140.79,0
372,0,46324.91,197.0,46521.91,1266581.61,1220256.71,0
250,0,221551.39,901017.0,1122568.39,0.0,0.0,0
329,0,397983.31,543317.71,941301.01,552970.59,154987.28,0
139,0,49563.75,49973.0,99536.75,1157534.29,1107970.54,0
211,0,91907.65,504465.0,596372.65,1577950.67,1486043.02,0
349,0,22808.42,3271350.03,3294158.45,17827380.38,17804571.96,0
565,0,250277.73,20205.0,270482.73,672540.89,422263.16,0
13,0,151214.42,2105190.21,2256404.63,708649.25,557434.83,0
381,0,96987.19,164182.0,261169.19,120036.8,23049.61,0
253,0,200588.99,1534.0,202122.99,492509.95,291920.96,0
307,0,309611.63,2275771.28,2585382.91,423199.95,113588.32,0
254,0,468844.84,761560.0,1230404.84,99095.0,231084.28,0
228,0,118890.56,1402549.62,1521440.18,150902.0,0.0,0
394,0,67559.16,10199102.73,10266661.89,165903.68,98344.52,0
158,0,355033.48,2337399.06,2692432.54,1778352.57,1423319.1,0
133,0,165241.27,15546369.23,15711610.5,5016322.33,4851081.06,0
182,0,50199.63,31454.0,81653.63,600430.91,550231.28,0
18,0,259631.01,2936871.95,3196502.96,4618791.24,4359160.23,0
201,0,293298.26,45810.0,339108.26,3383.94,0.0,0
43,0,304804.43,16825.0,321629.43,0.0,0.0,0
492,0,13977.55,7716369.66,7730347.21,166148.55,152171.01,0
522,0,218797.96,25824.0,244621.96,41924.98,0.0,0
282,0,58085.73,423180.94,481266.66,119708.44,61622.71,0
15,0,125077.59,107434.0,232511.59,0.0,0.0,0
213,0,191181.51,23280.24,214461.74,766934.77,575753.27,0
279,0,14440.14,3700450.27,3714890.4,851231.2,836791.07,0
588,0,313281.96,4613474.7,4926756.66,525559.35,212277.39,0
131,0,112156.99,2549592.5,2661749.49,581194.22,469037.24,0
376,0,255544.55,476964.0,732508.55,2344390.22,2088845.67,0
352,0,59376.66,3214299.16,3273675.81,799734.66,740358.01,0
186,0,78347.14,24807594.86,24885942.0,104778.42,26431.28,0
302,0,252118.69,1110795.38,1362914.07,4626373.05,4374254.36,0
15,0,254231.14,4615060.91,4869292.05,533519.94,279288.8,0
208,0,82968.83,9442447.87,9525416.7,833389.41,750420.58,0
179,0,238036.19,55535.0,293571.19,443145.96,205109.78,0
162,0,222020.39,18643398.93,18865419.32,392312.73,170292.34,0
234,0,447673.09,12968600.8,13416273.89,528677.47,81004.38,0
402,0,177569.2,1084385.82,1261955.03,1515033.62,1337464.42,0
206,0,20888.34,8178640.64,8199528.98,603979.42,583091.07,0
236,0,373343.68,2305910.36,2679254.04,524614.51,151270.83,0
154,0,93782.57,815.0,94597.57,612113.61,518331.04,0
186,0,33588.69,2859180.42,2892769.11,455186.13,632151.36,0
401,0,8536.28,15206.0,23742.28,1479.74,0.0,0
15,0,43898.99,12579.0,56477.99,29240.71,0.0,0
42,0,298040.79,6494.0,304534.79,40983.76,0.0,0
275,0,63149.13,63131.0,126280.13,69326.17,6177.03,0
132,0,63022.16,29288.0,92310.16,128328.38,65306.22,0
40,0,354870.11,126763.0,481633.11,0.0,0.0,0
33,0,146690.29,1459704.92,1606395.2,396729.92,250039.64,0
375,0,374398.71,14532.0,388930.71,1371301.18,996902.47,0
374,0,108918.96,4877679.71,4986598.67,267410.05,158491.09,0
375,0,237956.54,5942.0,243898.54,0.0,0.0,0
257,0,154793.1,15175.0,169968.1,0.0,0.0,0
370,0,88626.42,4931548.36,5020174.78,566695.15,478068.73,0
46,0,15523.47,10954511.74,10970035.21,20634.22,5110.74,0
396,0,352571.59,157.0,352728.59,8774221.61,8421650.02,0
187,0,238769.7,3280077.74,3518847.44,2288539.68,2049769.98,0
396,0,289116.73,6579749.93,6868866.65,873970.7,584853.97,0
36,0,137033.96,721675.24,858709.2,142930.81,5896.85,0
313,0,78611.43,9642999.29,9721610.71,223712.87,145101.44,0
22,0,123129.93,250.0,123379.93,0.0,0.0,0
300,0,635465.74,1050.0,636515.74,1346657.78,711192.04,0
399,0,24108.67,246700.0,270808.67,1976523.83,1952415.16,0
39,0,176338.83,2073293.12,2249631.96,13185022.01,12887729.45,0
9,0,134214.95,329872.95,464087.9,6033678.45,5899463.5,0
382,0,33161.18,980970.37,1014131.55,5510044.88,5476883.69,0
332,0,91323.53,10793904.9,10885228.43,109062.9,17739.37,0
304,0,107824.51,3616947.11,3724771.63,3373638.0,3265813.49,0
302,0,26192.02,5351218.6,5377410.62,829799.26,803607.24,0
336,0,86551.88,3157752.36,3244304.24,133860.11,47308.24,0
236,0,167018.43,3605647.1,3772665.53,4318150.49,4151132.06,0
182,0,15847.08,1730.0,17577.08,184491.36,168644.28,0
20,0,34327.87,16036418.17,16070746.04,217996.06,283860.46,0
358,0,171547.17,2036754.2,2208301.37,1094392.11,922844.94,0
206,0,11619.95,8616633.75,8628253.7,10071474.88,10059854.93,0
229,0,151087.84,258273.0,409360.84,0.0,0.0,0
18,0,35510.4,7714579.95,7750090.35,1240251.09,1204740.69,0
249,0,111767.32,670.0,112437.32,96052.31,0.0,0
374,0,10513.96,161.0,10674.96,0.0,0.0,0
226,0,59392.61,41067.0,100459.61,0.0,0.0,0
225,0,49341.0,26361.0,75702.0,0.0,0.0,0
495,0,302333.53,9358617.53,9660951.06,4131895.77,3829562.24,0
9,0,25329.77,1066992.12,1092321.9,63950.03,38620.26,0
236,0,40630.76,534911.96,575542.72,112749.49,72118.73,0
185,0,263573.74,2346242.62,2609816.36,1171765.15,908191.4,0
396,0,242476.29,26558.0,269034.29,0.0,0.0,0
165,0,304137.73,3289785.78,3593923.51,2945749.32,2641611.59,0
36,0,115572.93,8200229.88,8315802.81,10702035.18,10586462.25,0
372,0,342623.52,1681458.73,2024082.25,695481.43,352857.91,0
183,0,163226.93,338213.0,501439.93,0.0,0.0,0
158,0,287473.37,183150.23,470623.59,424464.89,136991.52,0
354,0,226145.0,50638.0,276783.0,858749.53,632604.53,0
18,0,314793.42,6543221.13,6858014.56,1500078.83,1185285.41,0
347,0,42323.4,25082.65,67406.04,59225.21,16901.81,0
17,0,49444.19,1778180.01,1827624.2,195379.83,247460.87,0
165,0,45274.79,10744.0,56018.79,0.0,0.0,0
282,0,94162.6,5982738.62,6076901.22,241138.76,146976.17,0
326,0,118207.46,92143.0,210350.46,9189807.53,9071600.07,0
177,0,33952.37,20421.0,54373.37,1907785.81,1873833.44,0
18,0,215210.74,22014.0,237224.74,0.0,0.0,0
203,0,503722.1,5872471.83,6376193.93,3486222.29,2982500.19,0
96,0,160100.94,15442.0,175542.94,0.0,0.0,0
210,0,258001.72,5820289.19,6078290.91,485139.38,227137.66,0
249,0,181506.32,3481398.23,3662904.55,3298702.92,3117196.59,0
43,0,202639.99,11163.0,213802.99,471183.36,268543.37,0
384,0,94134.12,1539878.55,1634012.67,12520563.82,12426429.7,0
372,0,423098.77,264.0,423362.77,522166.55,99067.79,0
139,0,297645.43,4118626.85,4416272.27,710958.79,413313.37,0
178,0,87898.88,4751059.76,4838958.63,2817671.23,2729772.36,0
181,0,142692.77,11279.0,153971.77,0.0,0.0,0
378,0,2103.46,5800195.89,5802299.35,240679.34,238575.88,0
204,0,106093.27,8169977.33,8276070.6,231455.97,125362.7,0
405,0,90089.43,6480878.19,6570967.62,1550989.77,1460900.34,0
331,0,323383.94,1708167.03,2031550.97,490584.44,167200.5,0
347,0,5686.29,7797398.34,7803084.62,2540525.37,2534839.08,0
300,0,464140.36,18363.0,482503.36,0.0,0.0,0
34,0,199722.59,10485872.09,10685594.69,1985299.33,1785576.74,0
514,0,129241.35,325620.0,454861.35,194948.35,65707.01,0
256,0,51390.1,3205255.73,3256645.83,2698561.37,2647171.27,0
408,0,5859.05,9903944.6,9909803.65,1634587.53,1628728.48,0
158,0,191651.05,26471.0,218122.05,909442.66,717791.61,0
41,0,343714.1,2681644.12,3025358.22,1116400.57,772686.47,0
178,0,401352.83,7863068.48,8264421.31,926083.37,524730.53,0
275,0,88851.48,3118065.2,3206916.68,497435.88,408584.41,0
348,0,196541.1,67672.0,264213.1,934.06,0.0,0
259,0,119133.64,1241473.88,1360607.52,440223.81,321090.16,0
254,0,14772.69,801191.24,815963.94,7773077.97,7758305.27,0
19,0,64764.02,3002678.09,3067442.11,1145876.35,907363.38,0
354,0,55651.56,7005.0,62656.56,99621.3,43969.74,0
398,0,77769.58,11875330.0,11953099.58,577113.04,499343.46,0
43,0,358485.82,32625.0,391110.82,509211.48,150725.66,0
301,0,269763.22,28979.0,298742.22,960910.86,691147.64,0
226,0,306659.13,1612.0,308271.13,0.0,0.0,0
14,0,106778.05,3335268.84,3442046.9,294909.2,91949.81,0
377,0,105265.87,20855.0,126120.87,334493.84,229227.97,0
163,0,195017.11,5722178.9,5917196.01,212878.32,0.0,0
129,0,289520.38,485.0,290005.38,49861.29,0.0,0
299,0,254592.42,6131012.35,6385604.77,1457123.74,1432812.61,0
252,0,38152.12,3677103.29,3715255.41,5092958.87,5054806.75,0
136,0,168928.43,1626.0,170554.43,852641.65,683713.22,0
324,0,259663.06,2339.0,262002.06,403907.42,144244.36,0
407,0,297726.31,1328205.73,1625932.04,1152171.69,854445.38,0
348,0,10186.5,769981.3,780167.79,44703.85,34517.35,0
355,0,55027.27,436863.0,491890.27,1211892.47,1632731.5,0
300,0,474540.79,50371.0,524911.79,0.0,0.0,0
259,0,87275.77,16240265.17,16327540.94,122464.93,35189.16,0
407,0,85546.63,10136799.72,10222346.35,1230411.34,1144864.71,0
372,0,15486.94,24146118.91,24161605.84,171627.9,400889.06,0
612,0,22420.86,6691458.25,6713879.11,389186.51,366765.65,0
225,0,121870.37,164505.0,286375.37,516620.02,394749.65,0
259,0,124469.04,1309289.46,1433758.5,329397.96,204928.92,0
257,0,17653.42,14245.0,31898.42,0.0,0.0,0
375,0,54872.67,21506335.7,21561208.36,930842.85,875970.19,0
41,0,37607.9,10199374.48,10236982.38,1543986.98,1506379.08,0
257,0,127488.32,1100915.08,1228403.41,6326679.39,6199191.07,0
8,0,11507.57,4492905.89,4504413.45,355402.36,165103.45,0
40,0,135983.27,19213140.86,19349124.14,2657685.36,2521702.08,0
305,0,11495.85,8059.0,19554.85,6682897.41,6671401.55,0
225,0,230143.53,49644.0,279787.53,420413.61,190270.08,0
231,0,63493.92,4016768.69,4080262.61,338773.0,275279.08,0
398,0,84942.41,325.0,85267.41,0.0,0.0,0
347,0,34568.54,6986912.8,7021481.34,259210.37,224641.84,0
540,0,20581.19,100147.0,120728.19,0.0,0.0,0
159,0,305784.63,1742385.13,2048169.76,694236.73,576575.18,0
253,0,109376.36,2229813.82,2339190.17,2974550.87,2865174.51,0
187,0,136748.9,31489.0,168237.9,988118.8,851369.9,0
19,0,24558.98,14594.0,39152.98,44858.08,20299.1,0
133,0,13537.98,11802112.53,11815650.51,155231.58,141693.6,0
182,0,105969.55,2357459.21,2463428.76,11245312.77,11963633.14,0
207,0,146404.31,3229090.91,3375495.23,456509.19,310104.88,0
275,0,100211.42,82391.0,182602.42,0.0,0.0,0
356,0,194363.48,11037531.49,11231894.97,6727563.13,6533199.65,0
164,0,176388.69,0.0,176388.69,2659138.54,2482749.85,0
380,0,26206.33,8420.0,34626.33,0.0,0.0,0
186,0,10248.64,3452510.29,3462758.93,5784476.48,5774227.84,0
355,0,174740.49,10682257.52,10856998.0,1066729.09,891988.61,0
303,0,3240.45,16120121.3,16123361.75,1050167.33,1046926.87,0
322,0,247245.61,50323.0,297568.61,36106.37,0.0,0
592,0,191606.35,471.0,192077.35,1156783.28,965176.93,0
373,0,166029.37,25359.0,191388.37,0.0,0.0,0
157,0,310994.0,2439865.59,2750859.6,7452152.55,7141158.55,0
37,0,250921.1,3766159.76,4017080.85,334850.18,83929.08,0
20,0,71528.12,104439.0,175967.12,11187.0,0.0,0
216,0,35035.73,5748144.41,5783180.15,101011.57,65975.83,0
402,0,129500.76,1955381.16,2084881.92,1220358.83,1090858.07,0
135,0,238018.44,12411317.42,12649335.85,854087.74,616069.3,0
592,0,156150.54,5375846.03,5531996.57,355690.62,199540.08,0
280,0,115495.87,3976801.21,4092297.08,1562603.18,1447107.31,0
164,0,150141.32,1804556.37,1954697.69,262309.03,112167.71,0
154,0,86000.58,5959873.98,6045874.56,708668.89,622668.31,0
202,0,312282.05,4776553.2,5088835.26,7964638.55,7652356.49,0
226,0,16755.8,132.0,16887.8,0.0,0.0,0
283,0,110756.05,101088.0,211844.05,1716011.15,1605255.1,0
206,0,474266.93,1754944.84,2229211.77,1320939.02,846672.09,0
306,0,74006.96,4794870.57,4868877.52,983293.75,909286.8,0
355,0,295009.78,184356.0,479365.78,421453.88,126444.1,0
17,0,168941.59,3021.0,171962.59,0.0,0.0,0
183,0,106406.78,245879.0,352285.78,648682.96,542276.17,0
12,0,66071.4,1010.0,67081.4,384918.49,0.0,0
355,0,32955.76,2901690.52,2934646.28,98290.63,65334.87,0
306,0,248.72,7107548.65,7107797.37,835691.15,835442.44,0
563,0,75283.92,2136863.63,2212147.55,118287.86,43003.94,0
182,0,104827.37,3724129.12,3828956.48,863017.93,758190.56,0
35,0,299934.16,18951109.1,19251043.26,349931.05,49996.88,0
18,0,245547.55,2413957.72,2659505.27,1919237.08,1673689.53,0
524,0,338088.31,556539.77,894628.08,13765950.82,13427862.5,0
40,0,55268.14,5369756.03,5425024.18,243988.03,188719.89,0
18,0,337141.68,6384993.99,6722135.67,3603252.05,3266110.37,0
231,0,17135.92,464263.18,481399.1,4375740.33,4390840.4,0
297,0,163258.02,701787.28,865045.29,1137502.84,974244.82,0
138,0,174243.36,773673.96,947917.32,1307241.25,976522.02,0
298,0,357206.03,3919.0,361125.03,355376.1,0.0,0
331,0,29518.73,155453.0,184971.73,0.0,0.0,0
322,0,245040.67,239433.0,484473.67,0.0,0.0,0
637,0,296579.16,15388.0,311967.16,5322647.82,5026068.66,0
398,0,160420.07,920112.71,1080532.79,18595256.08,18516125.39,0
299,0,132516.92,94624.0,227140.92,6130287.52,5997770.6,0
327,0,299858.72,5790357.31,6090216.03,330120.82,30262.09,0
16,0,252269.59,10520.0,262789.59,1506917.38,1774806.5,0
139,0,5747.01,15690189.42,15695936.43,250228.71,244481.71,0
41,0,26755.06,2655.0,29410.06,749806.37,723051.31,0
13,0,32027.95,199222.0,231249.95,404511.84,372483.89,0
346,0,119042.69,232.0,119274.69,768481.88,649439.19,0
189,0,317028.66,5382676.37,5699705.03,5126174.69,4809146.03,0
305,0,110970.3,20678.0,131648.3,0.0,0.0,0
304,0,25909.48,9596368.78,9622278.26,88615.93,62706.45,0
137,0,93460.03,117.0,93577.03,469544.65,376084.62,0
156,0,540061.78,3355.0,543416.78,0.0,0.0,0
380,0,11586.0,12391412.23,12402998.23,857100.57,845514.56,0
393,0,23421.25,6450215.51,6473636.76,1079539.71,1056118.45,0
280,0,32972.34,430794.92,463767.26,83125.71,50153.36,0
232,0,387295.73,14955.0,402250.73,2458302.46,2071006.73,0
45,0,344353.96,4437621.81,4781975.76,1827542.71,1483188.75,0
33,0,128714.06,465887.75,594601.81,10774932.95,10646218.89,0
397,0,480655.37,10407155.34,10887810.71,9202925.03,8722269.66,0
323,0,283748.12,230911.75,514659.87,1427763.85,1144015.73,0
187,0,63414.12,2218412.87,2281827.0,250308.87,186894.74,0
182,0,403407.06,6313610.37,6717017.43,4356570.95,3953163.89,0
159,0,103610.14,13328.0,116938.14,57752.95,0.0,0
9,0,22536.08,49782.0,72318.08,1452404.17,2064290.0,0
349,0,16666.33,89783.0,106449.33,0.0,0.0,0
375,0,227320.6,14613.0,241933.6,0.0,0.0,0
401,0,51537.2,51638.0,103175.2,169930.13,118392.93,0
351,0,509848.93,589971.0,1099819.93,629398.34,119549.41,0
212,0,184525.75,9994549.19,10179074.94,22425876.94,22241351.19,0
402,0,184876.91,4927383.67,5112260.58,13096229.48,12911352.57,0
307,0,99768.43,50087.0,149855.43,5948.1,0.0,0
157,0,39936.04,24409.0,64345.04,43748.21,3812.17,0
687,0,78943.43,257968.0,336911.43,2794869.6,2715926.17,0
230,0,286737.31,8867625.15,9154362.47,1025169.21,738431.9,0
305,0,290117.88,11422822.94,11712940.82,343759.79,53641.91,0
656,0,122259.34,17727.0,139986.34,137078.04,14818.7,0
138,0,18395.69,102102.0,120497.69,186483.75,168088.07,0
237,0,136471.56,3543617.11,3680088.68,756219.91,619748.35,0
156,0,122987.86,3057.0,126044.86,1543916.15,1420928.29,0
129,0,71390.09,2959932.66,3031322.76,849365.44,777975.35,0
382,0,140493.28,22575.0,163068.28,10804.12,0.0,0
255,0,8013.76,812473.75,820487.52,557285.45,549271.68,0
401,0,189914.28,2619793.08,2809707.36,449331.61,259417.33,0
255,0,371746.95,10573739.77,10945486.72,8215486.16,7843739.21,0
394,0,37680.19,6091.0,43771.19,224020.96,186340.77,0
44,0,119101.93,889732.96,1008834.89,198446.46,79344.52,0
393,0,194897.72,2232021.22,2426918.95,5058258.86,4863361.13,0
399,0,191972.62,17018.0,208990.62,360345.87,168373.25,0
137,0,331498.35,22279.0,353777.35,0.0,0.0,0
154,0,221804.28,661900.99,883705.27,1112098.49,890294.21,0
282,0,617467.33,10361701.45,10979168.79,3643869.12,3026401.79,0
305,0,476154.41,4132.0,480286.41,5280961.05,4804806.64,0
179,0,349458.51,11832.0,361290.51,254806.73,0.0,0
325,0,160986.51,104298.0,265284.51,4251041.31,4090054.8,0
307,0,18614.86,25312982.5,25331597.36,10537348.08,12874643.66,0
564,0,316000.39,34600.0,350600.39,12813.49,0.0,0
